site,date,start_hour,ws,wd,variable,units,quality_ws,quality_wd,prelim,met_source,obs_type,minutes,name,latitude,longitude,monitoring_id,flag 
2849,1/1/19,0,8.11,18.994499,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,1,2.91,34.292301,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,2,0.13,339.513,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,3,7.28,13.0798,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,4,1.61,56.868698,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,5,3.94,26.1537,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,6,2.1,31.440599,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,7,1.98,15.3589,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,8,3.2,27.832399,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,9,6.25,39.046902,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,10,3.79,9.4093704,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,11,2.05,355.91101,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,12,4.13,355.85199,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,13,4.43,0.89342999,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,14,7.26,20.342699,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,15,3.54,30.804501,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,16,0.74,325.28799,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,17,1.64,31.9112,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,18,1.39,47.1917,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,19,1.82,47.844898,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,20,2.54,45.639301,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,21,1.82,43.092499,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,22,1.58,28.309601,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/1/19,23,2.31,38.351799,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/2/19,0,2.99,37.315601,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
2849,1/2/19,1,1.03,22.4387,WINSPD,Miles Per Hour ( mph ),0,0,,AIRS,A60,0,Glendora-Laurel,34.14437,-117.85038,, 
