site,value,units,name,latitude,longitude,dateC
2849,4.93,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 2:00
2849,3.46,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 3:00
2849,3.66,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 4:00
2849,3.69,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 5:00
2849,3.2,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 6:00
2849,5.43,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 7:00
2849,7.06,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 8:00
2849,23.82,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 9:00
2849,35.91,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 10:00
2849,34.17,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 11:00
2849,26.86,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 12:00
2849,31.07,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 13:00
2849,28.6,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 14:00
2849,31.95,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 15:00
2849,40.59,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 16:00
2849,32.45,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 17:00
2849,35.91,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 18:00
2849,40.13,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 19:00
2849,34.18,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 20:00
2849,28.09,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 21:00
2849,22.86,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 22:00
2849,21.66,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/4/20 23:00
2849,10.65,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 0:00
2849,11.71,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 1:00
2849,12.2,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 2:00
2849,9.75,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 3:00
2849,9.99,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 4:00
2849,10.95,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 5:00
2849,8.52,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 6:00
2849,8.99,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 7:00
2849,11.7,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 8:00
2849,10.96,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 9:00
2849,33.18,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 10:00
2849,25.37,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 11:00
2849,27.6,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 12:00
2849,19.47,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 13:00
2849,21.9,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 14:00
2849,24.32,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 15:00
2849,37.92,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 16:00
2849,25.63,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 17:00
2849,18.5,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 18:00
2849,16.13,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 19:00
2849,18.73,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 20:00
2849,4.7,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 21:00
2849,6.6,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 22:00
2849,5.94,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/5/20 23:00
2849,3.94,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 0:00
2849,5.42,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 1:00
2849,8.32,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 2:00
2849,10.97,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 3:00
2849,11.94,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 4:00
2849,12.42,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 5:00
2849,9.26,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 6:00
2849,28.29,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 7:00
2849,14.83,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 8:00
2849,18.54,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 9:00
2849,19.23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 10:00
2849,9.05,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 11:00
2849,9.52,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 12:00
2849,16.13,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 13:00
2849,18.94,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 14:00
2849,23.11,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 15:00
2849,28.6,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 16:00
2849,25.35,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 17:00
2849,23.85,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 18:00
2849,16.86,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 19:00
2849,13.68,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 20:00
2849,10.74,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 21:00
2849,6.4,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 22:00
2849,6.14,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/6/20 23:00
2849,9.53,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 0:00
2849,12.21,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 1:00
2849,11.23,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 2:00
2849,5.68,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 3:00
2849,3.93,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 4:00
2849,8.78,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 5:00
2849,22.58,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 6:00
2849,14.3,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 7:00
2849,61.52,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 8:00
2849,17.55,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 9:00
2849,22.61,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 10:00
2849,27.6,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 11:00
2849,26.38,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 12:00
2849,25.35,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 13:00
2849,27.1,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 14:00
2849,17.58,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 15:00
2849,30.55,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 16:00
2849,45.51,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 17:00
2849,41.35,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 18:00
2849,21.94,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 19:00
2849,25.62,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 20:00
2849,9.28,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 21:00
2849,8.1,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 22:00
2849,7.84,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/7/20 23:00
2849,9.51,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 0:00
2849,9.28,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 1:00
2849,8.32,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 2:00
2849,9.74,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 3:00
2849,9.27,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 4:00
2849,9.97,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 5:00
2849,7.82,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 6:00
2849,23.54,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 7:00
2849,15.56,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 8:00
2849,29.32,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 9:00
2849,25.85,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 10:00
2849,37.92,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 11:00
2849,23.1,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 12:00
2849,20.21,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 13:00
2849,18.07,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 14:00
2849,20.22,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 15:00
2849,26.62,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 16:00
2849,25.12,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 17:00
2849,35.19,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 18:00
2849,34.44,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 19:00
2849,33.69,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 20:00
2849,28.11,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 21:00
2849,32.7,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 22:00
2849,28.34,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/8/20 23:00
2849,25.86,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/9/20 0:00
2849,19.43,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/9/20 1:00
2849,12.92,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/9/20 2:00
2849,11.97,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/9/20 3:00
2849,18.54,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/9/20 4:00
2849,14.35,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/9/20 5:00
2849,12.21,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/9/20 6:00
2849,23.84,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/9/20 7:00
2849,31.32,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/9/20 10:00
2849,31.01,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/9/20 11:00
2849,20.46,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/9/20 12:00
2849,20.94,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/9/20 13:00
2849,26.87,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),Glendora-Laurel,34.14437,-117.85038,1/9/20 14:00
