site,ws,wd,units,name,latitude,longitude,dateC
3011,0.69,241.3,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/4/19 23:00
3011,1.15,103.6,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 0:00
3011,0.58,261.20001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 1:00
3011,0.35,254.10001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 2:00
3011,0.69,101.8,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 3:00
3011,2.07,85.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 4:00
3011,1.61,107.2,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 5:00
3011,1.27,159.3,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 6:00
3011,3.34,137.8,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 7:00
3011,5.87,136.2,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 8:00
3011,5.76,143.7,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 9:00
3011,6.91,138.3,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 10:00
3011,9.9,147.3,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 11:00
3011,12.09,145.10001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 12:00
3011,13.01,142,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 13:00
3011,11.52,143.60001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 14:00
3011,11.06,154.3,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 15:00
3011,12.67,164.3,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 16:00
3011,11.52,165.3,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 17:00
3011,8.98,172.8,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 18:00
3011,8.64,178.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 19:00
3011,7.6,176.60001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 20:00
3011,7.14,171.7,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 21:00
3011,5.18,162.89999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 22:00
3011,6.33,168,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/5/19 23:00
3011,5.3,165,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 0:00
3011,5.64,169,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 1:00
3011,5.87,172.89999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 2:00
3011,3.92,158.8,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 3:00
3011,4.72,155.10001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 4:00
3011,5.18,156.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 5:00
3011,5.64,155.89999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 6:00
3011,7.14,152.89999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 7:00
3011,8.06,160.7,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 8:00
3011,8.41,156.2,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 9:00
3011,9.67,158.89999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 10:00
3011,10.25,162.89999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 11:00
3011,11.29,158.10001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 12:00
3011,14.86,150.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 13:00
3011,14.51,157.7,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 14:00
3011,13.7,150.10001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 15:00
3011,14.97,151.7,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 16:00
3011,15.55,151,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 17:00
3011,11.98,169.10001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 18:00
3011,12.44,178.39999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 19:00
3011,13.59,161.7,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 20:00
3011,15.89,158.7,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 21:00
3011,11.86,166.3,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 22:00
3011,10.82,167.60001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/6/19 23:00
3011,9.9,175.7,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 0:00
3011,9.44,186.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 1:00
3011,7.02,187.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 2:00
3011,5.76,180.2,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 3:00
3011,5.53,181.7,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 4:00
3011,4.38,180.39999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 5:00
3011,4.61,178.39999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 6:00
3011,4.61,172.8,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 7:00
3011,1.84,169.60001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 8:00
3011,1.27,120.9,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 9:00
3011,2.65,148.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 10:00
3011,1.84,181.10001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 11:00
3011,0.92,184.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 12:00
3011,1.84,88.400002,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 13:00
3011,1.27,133.7,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 14:00
3011,0.92,19.700001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 15:00
3011,4.38,336.39999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 16:00
3011,4.95,334.79999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 17:00
3011,4.03,12.2,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 18:00
3011,3.34,355.60001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 19:00
3011,4.15,332.70001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 20:00
3011,4.26,340.20001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 21:00
3011,4.03,354,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 22:00
3011,3.34,6.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/7/19 23:00
3011,2.65,340.29999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 0:00
3011,3.34,5.0999999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 1:00
3011,4.15,335.10001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 2:00
3011,4.15,337.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 3:00
3011,3.22,4.3000002,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 4:00
3011,3.69,21.299999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 5:00
3011,1.84,358.20001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 6:00
3011,0.69,79.300003,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 7:00
3011,1.04,181.10001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 8:00
3011,2.42,163,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 9:00
3011,3.45,169.7,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 10:00
3011,3.45,230.89999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 11:00
3011,1.38,163.39999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 12:00
3011,2.3,141.39999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 13:00
3011,1.61,174.10001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 14:00
3011,2.42,170.60001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 15:00
3011,2.53,225.3,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 16:00
3011,1.04,142.60001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 17:00
3011,1.5,141.89999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 18:00
3011,1.38,166.60001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 19:00
3011,1.84,166,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 20:00
3011,2.99,150,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 21:00
3011,4.15,159.10001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 22:00
3011,8.41,163.2,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/8/19 23:00
3011,8.06,165.60001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 0:00
3011,11.06,167.8,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 1:00
3011,9.33,168.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 2:00
3011,6.45,179.60001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 3:00
3011,4.72,180.8,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 4:00
3011,3.11,174,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 5:00
3011,5.07,172.3,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 6:00
3011,7.72,158.8,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 7:00
3011,8.87,161.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 8:00
3011,8.87,166.2,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 9:00
3011,9.9,161.2,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 10:00
3011,9.44,172,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 11:00
3011,9.56,172.2,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 12:00
3011,7.83,170.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 13:00
3011,7.25,174.10001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 14:00
3011,5.53,206.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 15:00
3011,3.34,194.3,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 16:00
3011,2.76,209.3,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 17:00
3011,3.11,173.10001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 18:00
3011,2.3,169,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 19:00
3011,2.3,161.89999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 20:00
3011,1.96,185.7,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 21:00
3011,1.5,177.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 22:00
3011,2.19,120.1,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/9/19 23:00
3011,1.96,131.89999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 0:00
3011,1.38,113.9,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 1:00
3011,0.69,91.599998,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 2:00
3011,0.92,104.3,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 3:00
3011,1.15,179.3,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 4:00
3011,1.5,177.60001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 5:00
3011,1.38,217.7,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 6:00
3011,1.27,257.10001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 7:00
3011,1.04,272.79999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 8:00
3011,0.92,2.2,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 9:00
3011,2.42,57.200001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 10:00
3011,0.46,335.70001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 11:00
3011,2.88,295.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 12:00
3011,3.69,310.89999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 13:00
3011,2.76,338.79999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 14:00
3011,2.42,322.79999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 15:00
3011,2.07,326.29999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 16:00
3011,1.96,40.799999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 17:00
3011,0.81,73.599998,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 18:00
3011,2.53,114.7,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 19:00
3011,2.88,133.10001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 20:00
3011,1.96,184.89999,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 21:00
3011,1.5,207.3,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 22:00
3011,1.61,248.60001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/10/19 23:00
3011,0.81,302.70001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/11/19 0:00
3011,1.5,289.20001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/11/19 1:00
3011,4.38,191.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/11/19 2:00
3011,2.53,153.10001,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/11/19 3:00
3011,2.53,86.199997,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/11/19 4:00
3011,3.92,62.5,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/11/19 5:00
3011,4.38,76.900002,Miles Per Hour ( mph ),Sacramento-T Street,38.56844,-121.49311,1/11/19 6:00
