site,ws,wd,units,name,latitude,longitude,dateC
2948,1.5,168.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/1/19 22:00
2948,1.38,153.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/1/19 23:00
2948,1.38,156.89999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 0:00
2948,1.5,160.2,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 1:00
2948,1.61,165,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 2:00
2948,2.07,170.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 3:00
2948,2.53,178.2,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 4:00
2948,2.53,171.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 5:00
2948,2.76,176.7,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 6:00
2948,1.96,163,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 7:00
2948,1.84,159.89999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 8:00
2948,1.5,135.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 9:00
2948,0.58,30.4,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 10:00
2948,3.92,315.5,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 11:00
2948,4.03,316.70001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 12:00
2948,2.88,319.5,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 13:00
2948,3.11,317.29999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 14:00
2948,2.65,296.5,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 15:00
2948,2.07,211,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 16:00
2948,1.38,163.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 17:00
2948,1.84,167.2,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 20:00
2948,2.88,173.89999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 21:00
2948,2.19,160.5,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 22:00
2948,1.73,168.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/2/19 23:00
2948,1.38,168.7,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 0:00
2948,2.99,179.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 1:00
2948,2.3,167,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 2:00
2948,1.96,169.5,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 3:00
2948,2.19,166.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 4:00
2948,1.73,157.7,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 5:00
2948,2.3,170.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 6:00
2948,1.84,172.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 7:00
2948,2.19,172.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 8:00
2948,0.12,57,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 9:00
2948,2.42,338.5,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 10:00
2948,2.76,332.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 11:00
2948,2.76,331.20001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 12:00
2948,2.76,320.20001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 13:00
2948,2.42,334.70001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 14:00
2948,1.73,309.70001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 15:00
2948,0.58,322.79999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 16:00
2948,1.38,176,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 17:00
2948,1.73,171.5,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 18:00
2948,1.96,169,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 19:00
2948,1.38,170,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 20:00
2948,1.96,174.89999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 21:00
2948,1.61,159.2,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 22:00
2948,1.38,158.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/3/19 23:00
2948,1.38,158.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 0:00
2948,1.61,169.7,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 1:00
2948,1.61,165.89999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 2:00
2948,1.61,170.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 3:00
2948,2.53,169.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 4:00
2948,1.5,169.2,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 5:00
2948,1.96,168.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 6:00
2948,1.27,164,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 7:00
2948,1.84,176,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 8:00
2948,0.58,162.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 9:00
2948,1.38,332,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 10:00
2948,2.65,333.89999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 11:00
2948,2.88,326.70001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 12:00
2948,3.11,338.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 13:00
2948,1.96,349.29999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 14:00
2948,4.15,209.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 15:00
2948,4.38,212,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 16:00
2948,1.15,188.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 17:00
2948,0.92,122.2,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 18:00
2948,1.27,142.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 19:00
2948,1.38,155.2,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 20:00
2948,1.27,146.2,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 21:00
2948,1.61,161.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 22:00
2948,1.27,134.7,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/4/19 23:00
2948,1.27,136.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 0:00
2948,1.5,130.89999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 1:00
2948,1.73,113.9,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 2:00
2948,1.5,90.599998,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 3:00
2948,1.5,169.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 4:00
2948,4.15,183,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 5:00
2948,3.69,182.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 6:00
2948,4.84,180.2,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 7:00
2948,7.14,206.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 8:00
2948,10.02,204.5,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 9:00
2948,7.95,196.7,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 10:00
2948,7.6,201.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 11:00
2948,8.41,205.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 12:00
2948,8.87,200.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 13:00
2948,7.83,213.5,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 14:00
2948,5.87,209.89999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 15:00
2948,5.41,208.2,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 16:00
2948,3.34,199.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 17:00
2948,3.45,180.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 18:00
2948,4.26,195.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 19:00
2948,6.22,203.5,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 20:00
2948,4.03,202.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 21:00
2948,3.69,184.89999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 22:00
2948,2.19,168.5,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/5/19 23:00
2948,1.96,179.7,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 0:00
2948,4.26,201.89999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 1:00
2948,4.26,232.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 2:00
2948,3.45,248.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 3:00
2948,2.42,165.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 4:00
2948,4.38,207.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 5:00
2948,3.57,187.7,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 6:00
2948,1.61,203.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 7:00
2948,2.88,193.2,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 8:00
2948,3.22,173.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 9:00
2948,4.95,193.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 10:00
2948,5.18,200,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 11:00
2948,5.41,206.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 12:00
2948,5.64,216.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 13:00
2948,6.1,209.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 14:00
2948,5.18,217.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 15:00
2948,4.26,207.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 16:00
2948,3.22,217.5,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 17:00
2948,4.03,206.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 18:00
2948,8.18,201.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 19:00
2948,13.47,217.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 21:00
2948,12.67,210.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 22:00
2948,9.79,209,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/6/19 23:00
2948,7.6,207.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 0:00
2948,5.3,206.7,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 1:00
2948,4.03,201.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 2:00
2948,4.26,193.2,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 3:00
2948,3.69,191.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 4:00
2948,2.99,179.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 5:00
2948,2.76,185,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 6:00
2948,4.03,203.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 7:00
2948,2.65,152.5,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 8:00
2948,3.45,190.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 9:00
2948,3.8,174.89999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 10:00
2948,5.41,182.7,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 11:00
2948,7.14,202.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 12:00
2948,4.61,192.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 13:00
2948,5.87,187.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 14:00
2948,2.65,160.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 15:00
2948,2.99,180.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 16:00
2948,1.96,182.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 17:00
2948,0.69,190.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 18:00
2948,1.5,169.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 19:00
2948,1.5,170.89999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 20:00
2948,1.27,170.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 21:00
2948,1.61,178,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 22:00
2948,1.15,175.7,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/7/19 23:00
2948,1.38,167.5,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 0:00
2948,1.15,160.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 1:00
2948,1.5,179.2,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 2:00
2948,1.5,165.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 3:00
2948,1.38,177.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 4:00
2948,1.38,174.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 5:00
2948,1.61,176.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 6:00
2948,0.92,136.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 7:00
2948,0.69,181.7,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 8:00
2948,1.04,345,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 9:00
2948,1.84,359.5,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 10:00
2948,2.42,333.29999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 11:00
2948,1.38,300.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 12:00
2948,6.22,226,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 13:00
2948,4.49,215.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 14:00
2948,1.84,204.89999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 15:00
2948,4.15,193.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 16:00
2948,4.26,201.89999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 17:00
2948,2.19,187.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 18:00
2948,1.84,199.7,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 19:00
2948,3.34,175.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 20:00
2948,5.87,187.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 21:00
2948,5.99,195,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 22:00
2948,5.99,195.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/8/19 23:00
2948,5.18,207,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 0:00
2948,2.76,190.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 1:00
2948,4.49,205.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 3:00
2948,4.49,200.2,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 4:00
2948,6.56,204.7,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 5:00
2948,4.49,182,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 6:00
2948,4.38,204.2,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 7:00
2948,4.84,205.7,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 8:00
2948,5.07,208.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 9:00
2948,4.15,189.7,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 10:00
2948,5.64,204,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 11:00
2948,5.64,214.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 12:00
2948,4.84,209.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 13:00
2948,3.34,203.3,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 14:00
2948,4.38,219.2,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 15:00
2948,4.26,214.89999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 16:00
2948,4.72,213.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 17:00
2948,3.8,207,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 18:00
2948,0.23,20.6,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 19:00
2948,0.92,115.9,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 20:00
2948,0.92,152.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 21:00
2948,1.27,148.89999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 22:00
2948,1.38,126.1,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/9/19 23:00
2948,2.19,178.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/10/19 0:00
2948,1.38,177.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/10/19 1:00
2948,1.38,145.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/10/19 2:00
2948,1.15,165.60001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/10/19 3:00
2948,1.73,162.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/10/19 4:00
2948,1.84,172.10001,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/10/19 5:00
2948,1.5,138.39999,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/10/19 6:00
2948,1.38,163.8,Miles Per Hour ( mph ),South Lake Tahoe-Sandy Way,38.944979,-119.970609,1/10/19 7:00
